,blockchain,category,contract_address,decimals,from,time,to,token,value
321,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-10-03 00:00:00.000 UTC,0x61552985442976ed85073150eac80b38e97ef955,usdt-tether,20000000000
322,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-13 00:00:00.000 UTC,0x4344764b9ca7dc2e3cb086cf485c08415590c81d,usdt-tether,27500000000
323,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-20 00:00:00.000 UTC,0x49585bb22952f8e9c6fa09875842ae4d644d9327,usdt-tether,1000000000
324,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-01-20 00:00:00.000 UTC,0xb3dad3c24a861b84fdf380b212662620627d4e15,usdt-tether,5420657215
325,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-11-12 00:00:00.000 UTC,0x11b815efb8f581194ae79006d24e0d814b7697f6,usdt-tether,21051829302
326,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-24 00:00:00.000 UTC,0x2988ffede2af2b164dffe9821ed79a0d551c8545,usdt-tether,18750000000
327,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-15 00:00:00.000 UTC,0xd85e2ce060c52562df2a6b893b09c8ed78b2a9d8,usdt-tether,12500000000
328,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-06 00:00:00.000 UTC,0x4344764b9ca7dc2e3cb086cf485c08415590c81d,usdt-tether,32000000000
329,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,5131017193041769679425
330,,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,2843969683618470541864
331,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2021-11-12 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,14494406243827144867039
332,,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,37593437775075636122722
333,,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-02-23 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,543109614933023849097401
334,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,353473949895384299467947
335,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,808526500865917344490
336,,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,330000000000000000000
337,,in,0xea12642633b5cf03d9111efb13512d46502a7597,,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,2023-01-17 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,8000000000000000000000000
338,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,994806928104317785317
339,,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,31692732975912368311402
340,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2021-11-25 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,2862163858915608684442
341,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2021-11-15 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,337863570579832132652
342,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,93722778023153548831724
343,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-22 00:00:00.000 UTC,0x348ee8db6fdd575fc52114e33286392b4dfa69f6,usdt-tether,45308600000
344,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-05-10 00:00:00.000 UTC,0x348ee8db6fdd575fc52114e33286392b4dfa69f6,usdt-tether,52380000000
345,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-01-19 00:00:00.000 UTC,0x0d745ad687f2b1e1941569f09f612f60ad4ad5bc,usdt-tether,29599428833
346,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-01 00:00:00.000 UTC,0x2d2c027e0d1a899a1965910dd272bcae1cd03c22,usdt-tether,15000000000
347,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-13 00:00:00.000 UTC,0xca7324b366f8dacf9716db2fd2981f855ef1823c,usdt-tether,22000000000
348,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-19 00:00:00.000 UTC,0x9eaf1c1b77e87a46cfb6ecaf44da9cfb33c5469f,usdt-tether,11050000000
349,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-24 00:00:00.000 UTC,0x4b23d742b303b03a764ae5fb29a4f06e57122105,usdt-tether,10200000000
350,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-06 00:00:00.000 UTC,0x2988ffede2af2b164dffe9821ed79a0d551c8545,usdt-tether,18750000000
351,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-22 00:00:00.000 UTC,0xffb57ddc67443637802015214e7267326dbfacb4,usdt-tether,12000000000
352,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-01-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,200000000000000000000000
353,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-01-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,300000000000000000000000
354,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-01-06 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,100000000000000000000000
355,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-10-24 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,87719066447989719155743
356,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x76750e4d709cfa3577b75e1fb04a827867e9e6bb,2022-02-24 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,1534715948512208825183053
357,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x76750e4d709cfa3577b75e1fb04a827867e9e6bb,2022-03-16 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,1541075794350399291958565
358,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-04-28 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,300000000000000000000000
359,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-05-15 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,200000000000000000000000
360,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-18 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,5767277765454560764491
361,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-01-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,100000000000000000000000
362,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-03-28 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,200000000000000000000000
363,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-02 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,4578071999743821942869
364,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,3081038364741916755273
365,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2021-12-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,250000000000000000000000
366,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-03-05 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,300000000000000000000000
367,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-06-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,1000000000000000000000000
368,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0xd85e2ce060c52562df2a6b893b09c8ed78b2a9d8,2022-09-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,20000000000000000000000
369,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-04-28 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,300000000000000000000000
370,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-02-07 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,150000000000000000000000
371,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x76750e4d709cfa3577b75e1fb04a827867e9e6bb,2022-02-24 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,1537156264897708520957565
372,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,9470697726606634884506
373,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,29088970324917210055626
374,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,10644660563934657163214
375,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x5f99880830fd4a6f3ff0c5371db57ddec57259e2,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,14338197997220996078
376,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2021-11-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,6000000000000000000000000
377,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2022-03-18 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,300000000000000000000000
378,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2022-03-21 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,2999999000000000000000000
379,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,10431269892941229719992
380,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,3000000000000000000000000
381,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2021-09-30 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,2000000000000000000000000
382,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,5962829298232665101744
383,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x0000000000000000000000000000000000000000,2023-04-05 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,10000000000000000000000000
384,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,12259247347218249511493
385,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,25388486575986608148884
386,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0x8263393b57effbd75a76204a754dba9abd98e118,syn-synapse,680000000000000000000000
387,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-11-29 00:00:00.000 UTC,0x76750e4d709cfa3577b75e1fb04a827867e9e6bb,syn-synapse,1500000000000000000000000
388,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-06 00:00:00.000 UTC,0x4344764b9ca7dc2e3cb086cf485c08415590c81d,syn-synapse,18000000000000000000000
389,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-06-02 00:00:00.000 UTC,0x2d2c027e0d1a899a1965910dd272bcae1cd03c22,syn-synapse,8100000000000000000000
390,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-01-20 00:00:00.000 UTC,0x589e9e775ef3ab93e7879fa3d9674e80b51881df,syn-synapse,15000000000000000000000
391,,in,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-01-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,syn-synapse,55456724740307333064692
392,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-04 00:00:00.000 UTC,0x7db280ba0fd96619d55cd18270435a41e25948a4,syn-synapse,1500000000000000000000
393,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-16 00:00:00.000 UTC,0x7eba8a9cacb4bfbf7e1258b402a8e7aa004ed9fd,syn-synapse,1541075000000000000000000
394,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-12-07 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,100000000000000000000000
395,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-10-08 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
396,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-01-06 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
397,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-04-06 00:00:00.000 UTC,0x2a6eaf352a384f9e261e76d57d98ba1a87e7a9fd,syn-synapse,13650000000000000000000
398,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-06-06 00:00:00.000 UTC,0x2ea8cdc7d8e8ff3da731e1a3d93a23f4758c6600,syn-synapse,1000000000000000000000000
399,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-03-05 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,300000000000000000000000
400,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-04-17 00:00:00.000 UTC,0x0d745ad687f2b1e1941569f09f612f60ad4ad5bc,syn-synapse,140000000000000000000000
401,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-11-03 00:00:00.000 UTC,0x137be56f76c928aa940b4acb06a84a6d61cd25c9,syn-synapse,9000000000000000000000
402,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-01-19 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,300000000000000000000000
403,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,100000000000000000000000
404,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0x2a6eaf352a384f9e261e76d57d98ba1a87e7a9fd,syn-synapse,20000000000000000000000
405,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-05 00:00:00.000 UTC,0x1454b942e35f3796b66e72f16313816c5b30b1ba,syn-synapse,6070000000000000000000
406,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-09-30 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,400000000000000000000000
407,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-10-02 00:00:00.000 UTC,0x8220f83d954c600d1408450febb9bce6d8a77c72,syn-synapse,20000000000000000000000
408,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-11-15 00:00:00.000 UTC,0xa59b056eba7246be4e81d019af0a8a29c79241e8,syn-synapse,30000000000000000000000
409,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-09-30 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,500000000000000000000000
410,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-10-16 00:00:00.000 UTC,0x235af07e770f474d24f5bf73074735892371b40d,syn-synapse,250000000000000000000000
411,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-11-15 00:00:00.000 UTC,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,syn-synapse,50000000000000000000000
412,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-05-15 00:00:00.000 UTC,0x0d745ad687f2b1e1941569f09f612f60ad4ad5bc,syn-synapse,140000000000000000000000
413,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-02-23 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,300000000000000000000000
414,ethereum,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-01 00:00:00.000 UTC,0xe52f5349153b8eb3b89675af45ac7502c4997e6a,syn-synapse,42300000000000000000000
415,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-06 00:00:00.000 UTC,0x8220f83d954c600d1408450febb9bce6d8a77c72,syn-synapse,8333000000000000000000
416,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-21 00:00:00.000 UTC,0x356b82ad1ca1a924b2e3fd30440117bdfd69b4d1,syn-synapse,1000000000000000000
417,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-10-02 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,300000000000000000000000
418,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-21 00:00:00.000 UTC,0x356b82ad1ca1a924b2e3fd30440117bdfd69b4d1,syn-synapse,2999999000000000000000000
419,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-11-15 00:00:00.000 UTC,0x42d131181b40461c0d067210a220c0652f83d2a6,syn-synapse,70000000000000000000000
420,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-10-07 00:00:00.000 UTC,0x6d955a7b65646a7425efd4a3f5a2f1011e77c2af,syn-synapse,50000000000000000000000
421,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-10-04 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,200000000000000000000000
422,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-20 00:00:00.000 UTC,0xd85e2ce060c52562df2a6b893b09c8ed78b2a9d8,syn-synapse,16666000000000000000000
423,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-04-05 00:00:00.000 UTC,0x450f82319f940936f1f4f253b468c3e6e566cdd5,syn-synapse,10000000000000000000000000
424,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-22 00:00:00.000 UTC,0x2a6eaf352a384f9e261e76d57d98ba1a87e7a9fd,syn-synapse,11220000000000000000000
425,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-02-24 00:00:00.000 UTC,0x7eba8a9cacb4bfbf7e1258b402a8e7aa004ed9fd,syn-synapse,4606960540000000000000000
426,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-03-05 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,syn-synapse,300000000000000000000000
427,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-05-15 00:00:00.000 UTC,0xd10ef2a513cee0db54e959ef16cac711470b62cf,syn-synapse,200000000000000000000000
428,,from,0x0f2d719407fdbeff09d87557abb7232601fd9f29,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-18 00:00:00.000 UTC,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,syn-synapse,100000000000000000000000
